Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
201.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,60.0,42.56
234.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,60.0,33.95
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
106.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,25.0,44.67
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
