Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
178.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,25.0,27.77
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
