Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
139.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,60.0,54.87
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
34.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,25.0,47.71
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
