Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
188.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,25.0,35.7
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
