Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
102.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,25.0,45.02
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
232.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,60.0,39.19
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
91.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,25.0,46.27
