Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
115.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,25.0,46.01
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
202.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,60.0,33.94
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
