Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
189.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,25.0,38.43
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
107.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,25.0,46.57
207.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,60.0,28.3
160.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,25.0,33.83
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
