Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
202.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,60.0,33.94
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
91.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,25.0,46.27
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
