Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
172.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,25.0,38.27
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
