Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
106.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,25.0,44.67
186.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,25.0,26.17
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
