Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
67.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,60.0,49.44
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
108.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,25.0,46.01
