Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
236.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,60.0,38.63
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
229.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,60.0,43.84
26.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,25.0,46.48
103.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,25.0,46.5
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
