Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
91.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,25.0,46.27
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
34.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,25.0,47.71
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
