Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
227.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,60.0,26.89
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
82.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,25.0,46.87
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
