Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
176.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,25.0,35.76
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
209.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,60.0,42.88
