Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
