Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
234.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,60.0,33.95
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
232.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,60.0,39.19
151.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,60.0,54.31
14.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,25.0,49.0
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
