Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
180.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,25.0,36.24
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
