Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
232.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,60.0,39.19
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
103.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,25.0,46.5
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
