Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
34.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,25.0,47.71
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
