Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
195.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,25.0,22.4
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
