Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
20.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,25.0,56.62
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
201.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,60.0,42.56
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
