Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
198.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,25.0,25.71
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
