Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
229.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,60.0,43.84
178.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,25.0,27.77
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
169.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,25.0,36.85
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
239.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,60.0,29.46
