Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
