Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
152.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,60.0,57.27
193.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,25.0,38.66
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
214.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,60.0,32.58
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
109.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,25.0,51.04
