Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
160.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,25.0,33.83
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
