Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
135.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,60.0,53.96
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
19.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,25.0,47.28
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
239.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,60.0,29.46
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
108.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,25.0,46.01
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
