Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
20.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,25.0,56.62
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
