Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
209.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,60.0,42.88
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
