Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
