Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
234.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,60.0,33.95
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
