Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
67.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,60.0,49.44
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
172.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,25.0,38.27
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
