Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
83.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,25.0,43.38
236.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,60.0,38.63
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
