Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
111.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,25.0,46.27
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
75.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,60.0,52.42
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
