Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
196.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,25.0,33.81
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
232.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,60.0,39.19
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
