Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
102.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,25.0,45.02
75.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,60.0,52.42
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
216.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,60.0,40.78
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
