Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
75.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,60.0,52.42
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
108.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,25.0,46.01
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
192.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,25.0,34.86
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
