Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
172.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,25.0,38.27
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
