Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
222.0,410.0,225.5,0.55,16.4,1748.5,0.7,0.3,60.0,31.67
91.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,25.0,46.27
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
