Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
