Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
111.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,25.0,46.27
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
