Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
236.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,60.0,38.63
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
