Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
186.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,25.0,26.17
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
195.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,25.0,22.4
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
