Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
82.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,25.0,46.87
209.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,60.0,42.88
23.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,25.0,47.43
19.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,25.0,47.28
7.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,25.0,46.84
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
