Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
229.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,60.0,43.84
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
