Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
34.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,25.0,47.71
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
