Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
89.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,25.0,47.91
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
207.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,60.0,28.3
