Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
20.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,25.0,56.62
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
