Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
234.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,60.0,33.95
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
