Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
106.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,25.0,44.67
202.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,60.0,33.94
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
239.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,60.0,29.46
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
