Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
81.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,25.0,47.92
