Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
239.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,60.0,29.46
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
