Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
