Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
166.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,25.0,30.27
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
195.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,25.0,22.4
50.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,60.0,52.46
67.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,60.0,49.44
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
