Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
123.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,60.0,51.22
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
192.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,25.0,34.86
126.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,60.0,54.32
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
