Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
8.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,25.0,55.85
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
89.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,25.0,47.91
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
