Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
202.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,60.0,33.94
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
135.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,60.0,53.96
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
