Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
