Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
138.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,60.0,57.12
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
