Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
172.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,25.0,38.27
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
186.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,25.0,26.17
188.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,25.0,35.7
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
