Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
156.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,60.0,56.56
