Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
186.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,25.0,26.17
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
163.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,25.0,25.71
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
