Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
150.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,60.0,57.37
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
